image_hash,width,height,box_hash,x,y,w,h,category
7b013956e080e51172254968cba3cfdd,807,1080,b2a48bac6e36cc33399a096014345496,468,251,108,359,coats_jackets
7b013956e080e51172254968cba3cfdd,807,1080,0cb694bfd9ae153e9d03bdc6c0339666,283,247,244,252,tees
d213dddff1c11d6776384b4ca42949b6,1080,1080,f6d1bcf181bf2595260eaa82771c8509,369,214,229,478,dresses
69db3813123aa82ad5ac2e61a3aba100,1080,1080,c8d288cc2ba585c7938118228e6f93d9,358,235,309,531,dresses
bf6b1584ac4cfa63992294435b5ef81d,4608,3456,55a21980033ce59b4c5cc813b2c22465,1622,774,1132,2067,dresses
ca82a1489a00a821e330618b1d6e31e9,2100,3000,5c3fdb24139cadbab641cb930b2026f0,515,598,811,1276,dresses
71ff8c084188cccadf67b2183b97a716,800,1067,b4f7bf90dd47c0ae8d93e88468445ddf,273,247,235,603,dresses
a728da1a1ae0e279c4f7064aeb51c519,1576,2375,0875c7d8a06d9103d06792ab9e2e67c8,542,735,583,533,sweaters
12c5c4a23b008c7b531cc2908b4c0856,800,1423,f2d5d6531d4fe0ff50249f53091e8f4e,0,0,799,1422,dresses
00929b5882fb62883adde18efcc3f632,1080,1080,33c2d6ec889bc3d8610abf2ee96b5d28,381,176,273,477,dresses
953ba9702f82cd4bcea088070b4219b6,1080,1080,b7534c032b32337d4f3a01c1265c2ff7,262,355,243,319,coats_jackets
953ba9702f82cd4bcea088070b4219b6,1080,1080,03e0e9e109c037d5a1e601e06133d1dc,366,177,313,577,dresses
bd9611e88301a37697d8dc629f68b606,800,1423,509db2408beee627125e3fa3c0bc34a7,0,346,465,1076,dresses
5ddc7dd35df7dc6a21b57d56fed99dfa,811,1080,970bd26aec6b9ff435f73034dcf5b279,239,341,378,505,dresses
931f2dc3e8b2bf0b55e60514c489fecc,810,1080,35712bfa83af0dad739fa1f43007ff4f,340,269,242,472,dresses
e1302d541fdf10f47e720634c73edbbf,2592,3872,ea0d18013711af0cac67ec348333039f,733,1017,1049,1667,coats_jackets
e1302d541fdf10f47e720634c73edbbf,2592,3872,0e72eb72aee660614dbc7f635f1997a8,1061,2651,454,798,jeans
6d25e8b460987ab29bbdd478c78c6062,1536,2048,782dfa0d9b53995c6acccead6a1e0f84,514,581,405,749,dresses
6d25e8b460987ab29bbdd478c78c6062,1536,2048,53372039c92b953aa26f0e85ac554560,483,449,470,544,sweaters
1a9cc084cd98d59ced65dbeee0c433ac,907,907,0e68089454dc629d5ab0fec8ea054dd7,331,48,251,202,blouses
f38ba6c2cd766d74af8cee5f8f402817,1080,1080,cca6c377ca1c68271487e75b6bd3716e,220,0,859,840,dresses
7cfa1b3f7e9be3e26f152762a15771bc,1080,1080,30e387c7ebe2b259e2495cb319f17f5c,400,178,278,378,sweaters
5153a4e6f278d473622899ecf449ba26,1000,1556,23643a44d135cde3d342738b250aa3da,297,752,331,628,pants
5153a4e6f278d473622899ecf449ba26,1000,1556,51f3f28ce411468a311c5507d49c1dfc,354,523,262,313,tanks_camis
5153a4e6f278d473622899ecf449ba26,1000,1556,f89a60320aef9e948f9b33fb6206f7b7,221,418,408,410,coats_jackets
2c9002985489b70fe9cddd824d79fc91,2100,3000,e309ab59f5fc7c6ec8b34b1f2fc227bf,426,581,1270,1929,dresses
b38a1530de878015681ad0e1a4371664,960,960,cf912533696dddc802f34daf122fead4,194,265,506,692,dresses
e98f3985383b09ff8f9cd1045ffa8de5,3690,5536,58df967906c43e1dacae7eb838119294,728,959,2497,1578,sweaters
fb79889fb49346ee76c7eb78933c14fa,1080,1080,b2f47c4bea80d8cab92c2ef242d85d4b,264,689,497,345,shorts
196bd94051fed4a7f6ac039e09193e19,1080,1080,0264247980d5892393615cde6ed1438a,352,0,727,992,coats_jackets
196bd94051fed4a7f6ac039e09193e19,1080,1080,292a31ef1d3721cd021c624e1139e13a,464,258,570,523,tees
196bd94051fed4a7f6ac039e09193e19,1080,1080,1ba2838a26b467e4b1345fbcad944743,193,664,346,305,jeans
1d685a9284784ac701391167c0314a65,913,1304,a88063c8447d182ea2c64d772977dbf6,248,199,390,1011,dresses
6d7175ae2f4bc531e192cd592403dda8,800,1423,9625d7b22683540c7b8ffebb7b817890,121,421,491,942,dresses
cafbe0495a756367480fdb95533a14f7,865,1080,93a3b1bdf8cff31aa00c556908edb81a,375,324,416,468,tees
463a1f2bf099689dc5286f856a3df438,800,1423,2355eb16ce9fa8d295264cf6422db3ef,93,637,706,784,dresses
a9c309b17fa23fdc7cef5319bfc211ef,1080,1080,7e261246f41f554e642b61112acd7ea4,460,244,181,284,tanks_camis
a9c309b17fa23fdc7cef5319bfc211ef,1080,1080,4d46bd192e2c272d22dcc37b6947e9d1,439,434,232,345,buttondowns
a9c309b17fa23fdc7cef5319bfc211ef,1080,1080,1408d8073d24fd1634ef3c31c01805ab,452,460,188,404,jeans
fdd8c8d519341ddac1c9000d9ed5a094,800,1200,5074a80126a579bccdf80ca94b820cbf,180,451,268,408,dresses
fdd8c8d519341ddac1c9000d9ed5a094,800,1200,544b5f17ec84196ddd91145267965bc4,163,454,275,262,sweaters
1cf90b03a384e4d660dedc87869f740a,2592,3872,bb985f5bac579ed3e1ecb5f6261a201c,593,559,1059,1629,sweaters
1dd20d0bd33065576bb24c8893c576fe,2064,3533,7a3967129510c317464f270a17dc8325,729,1032,493,718,blouses
993d5d0c052d044d300acbb0fcf83177,2448,3264,3373edfe63b7d95ed1497e07dda720a7,753,700,723,1494,dresses
78ec4d57631dbd01263617dbd587caaa,1056,1056,254bfa81b55fe6776ba62b3c64c276a7,456,204,244,430,dresses
1adf14888f74a36d03ade64c570b3fab,917,1375,5ea9728329e93739d1691e556bfdf1e7,327,338,223,269,tees
1adf14888f74a36d03ade64c570b3fab,917,1375,5e15f7f69ab7f1bcbf545bf8b4fb29c1,248,553,387,446,skirts
10ce9b363cf8f5d45ed1b9a949275dac,800,1423,b6a430b98a17a839a81f2e4157638b4e,152,333,391,427,skirts
10ce9b363cf8f5d45ed1b9a949275dac,800,1423,3856dd6f8a1868395a68ccf239a2e6df,266,31,295,362,tanks_camis
4feb5b4e584b65692e5ac0c094313154,960,1280,520136d0bdbbafd45a36b2a2532b152f,356,606,220,609,leggings
3da045296335e6f74020b5355cbde10c,2100,3000,a4fcdd8f4cf69849b3d1c32072aa7792,594,577,874,1593,dresses
8db6431251f7892b18f1ad398ce297cb,1046,2047,f92646c2a072e2dd978ba27463b1349d,270,413,498,543,sweaters
12ca68480bd1e4a9dae033774e687c7e,1836,1836,9101e948fefec9087479b16a26d4d4bf,837,709,483,849,leggings
12ca68480bd1e4a9dae033774e687c7e,1836,1836,bf0d96d2e314c1890b594c5601a680b8,818,333,339,645,coats_jackets
79977837fd406cf74bdaee1b2bd6f347,2448,3264,567e8c70758aaa87585635784f13decc,815,1270,671,761,sweaters
154127c4c5c2b6ea2e53c628cb5b7c53,1080,1080,a706f88f9bfe6807fc5a77d3436d0390,407,71,247,529,rompers
d2b242b9965279f7caa51288aab60f26,800,1067,e0469498985d3010b7a8ac1cc154709c,235,698,321,368,pants
95a2de9f542bc47f8bbaa391b734cc70,800,1422,8be5fa62079a9a28ea92ea180eebc82d,189,774,284,582,jeans
0b86a075372e3c1402029e799fd3c4e7,800,1423,8669d09707e796590a9d8e861c49c303,329,378,196,231,tanks_camis
e4e7f27d45baebe18b64ca14e2afde41,960,960,85e2adcfbfefbdc93b9bf911c5cb4e7f,283,22,394,722,sweaters
e4e7f27d45baebe18b64ca14e2afde41,960,960,5ea616610c647c882ca191f3deab1c16,293,497,364,462,jeans
cbbbb0a5f03f834eaffa700866165c14,960,960,5551916b0163d828660df715664bf055,170,0,789,666,sweaters
cbbbb0a5f03f834eaffa700866165c14,960,960,716781e0fee0d477ff492b7b229e70e4,254,328,409,328,shorts
32796001cea4ca35fa2a940da9e11a90,1504,4064,d82e8c40f82de651bafd9fadb9348334,0,712,1392,2245,dresses
32796001cea4ca35fa2a940da9e11a90,1504,4064,04b7b88f075ce78e4e517ce7e822258d,6,798,1425,2175,dresses
1d45aff36e3191390cf5b6eb7b8bee06,2100,3000,e67884e13c530e3ad9b67d34e59c11c5,111,550,1560,1562,dresses
515cbe4390652f5d7bc6bc241fa72e51,2988,5312,17da576b3588d19bfbf628e8203ce8dd,1086,1583,694,1431,dresses
97b4b22be0a4ff3eef007236df1f7cd2,1080,1080,235935de76fefcc8a5b7ad5e2474c5d0,342,376,389,538,dresses
f204e75405880b50f3561787d54b8169,3024,3024,2c089548e5d301a99551017b80a6ae95,921,579,1275,1527,dresses
5bf689f99a6f5ed5309a649c6c437b5b,1080,1080,7098c7dbc6849379546256dcddb4e528,229,144,335,556,dresses
e5154dd146d12cedad3550ba5e7563f3,1080,1080,4e018133cc67b344e4633b316d6f9e88,432,458,202,461,pants
e5154dd146d12cedad3550ba5e7563f3,1080,1080,72d140a3f33e869a39b17fec4e48b9d0,375,199,292,378,tees
50d054ab8109b9890eda2de0d09c53d3,800,1423,279889868f56e36a99359af5e92b6c96,158,542,321,571,pants
50d054ab8109b9890eda2de0d09c53d3,800,1423,dcee446440ba83c7f68c44e86b9e79ab,130,269,425,524,blouses
a04a90eaf85f77295fba3baa1ed781c8,1080,1080,b0b98cc2b837b4718408751ef71b6cc0,299,515,177,296,dresses
a9c9066dd7854a305a3a4c3c5cfb8d6a,810,1080,2d25e379d5a5925c232205d3b9796e7b,264,251,268,333,blouses
ee1a1854942c71e9ca478d1208d9182d,1699,1769,f959c140cc91938876307be89ff7f9e8,728,457,418,416,sweaters
1e1228ab6b158a2554a8af28d008e4b8,3456,5184,d89967184e64595b36f97dfcceb83704,883,1331,1956,1997,coats_jackets
46bf504e313042e6c34b4bab7dad5068,810,983,c9c6ae399245661f6773824d57934511,287,667,325,290,shorts
1cd390c8a6aeb416ef2bd56b315b1ee8,1440,2560,1a829430c49d6c8a5c7445d82750314b,0,453,780,719,buttondowns
1cd390c8a6aeb416ef2bd56b315b1ee8,1440,2560,c3c0ed692295d02d26886058c9f56797,28,474,704,1141,dresses
09c8f402b3b0aa1641e04c7833aa9d88,2100,3000,a8009ec1397a65c0bda2ecc87e4aeb85,604,1016,637,1076,dresses
68e8f19c1bc03c0ac739e28c6716ded7,1550,2752,017694c8dde561eb117c08e64d2948ab,142,635,1130,975,sweaters
68e8f19c1bc03c0ac739e28c6716ded7,1550,2752,4aa5d47cef2b9efe657d6e5d25420319,385,1178,612,1177,pants
d953efa62307f3bfae56adbb15510f57,800,1745,9781e9634518de630bde7f909c27e6ab,271,761,250,564,leggings
d953efa62307f3bfae56adbb15510f57,800,1745,dbeb9f46f1023df2f948bf8e6a565b11,165,376,487,537,sweaters
1aaf3449dfbc31e5ed1dd40d57af6e6a,800,1200,3466fdc40ffc4a6884c1286ddb213828,206,330,333,739,tunics
d21f4204765d96957e3c5ef37e5c1c0f,800,1720,57b7e4df5a90928dfe711352f5cabb40,146,409,394,807,tunics
81487cf46b22616e5cb78092cf03477e,800,902,9e2714556606e5a5c52578a94d60f9ff,207,122,437,779,dresses
1595790ebb5c7990bb767de1f8720791,2448,3264,accf5ac5a984c25407e119151cf06fbd,876,908,675,774,sweaters
520ca5ed94d977f36eb565ad29fcf8b8,1944,2592,349db8c48a697fd0fb1b631da2cb368e,158,1014,1239,1538,coats_jackets
d0354325f2346b74fa7e8dcf4d178889,810,1080,83a372d02a88a7569846609e8d3dc32d,248,442,299,493,jeans
ad361c721dc19ee8cbb69da71340f8ca,800,1067,561f0b9637b7d317549d401b58614a15,76,342,682,724,dresses
7d9c563a1294a012f52efb0001c10760,1080,1080,ed81700efa093fa14a4b5e621076aafd,461,355,159,308,suitcoats_blazers
7d9c563a1294a012f52efb0001c10760,1080,1080,4cbfced20aafd1e7e6c90ad83e7cc1ac,492,555,108,186,jeans
9801b89f24f7cfa0f1f985b75d1805e7,2592,1728,dad6ce06dce436b1efd276f1df916003,710,350,330,837,dresses
9801b89f24f7cfa0f1f985b75d1805e7,2592,1728,97a5f13a4005c3bcb653d6b1dc150684,640,353,445,491,sweaters
8b5462127972c267a80eeec7a3615a16,855,1080,109fc1223574b827db03d73b1cacb563,208,194,258,462,dresses
106889d971df58e3e43391725a8436f2,2000,3008,ed5610fe8df503de1b90b285d6b0766a,131,642,1277,1130,sweaters
1e4148e0e505b4b737db473ddae27cbb,864,1080,809c534aa66d50018f352218228a845c,309,413,195,217,coats_jackets
1e4148e0e505b4b737db473ddae27cbb,864,1080,545c73616ea54fb36d56891b50f4f810,334,248,172,427,dresses
f3cada5f3c8a30c411fb0989e827e6b8,865,1080,8e17e0617807fffaec9c12ac21bf57bc,431,278,67,316,longsleeveshirts
f3cada5f3c8a30c411fb0989e827e6b8,865,1080,52b8b55a7f4004fe578b409320f09a47,223,573,357,506,jeans
f58940da52f2077192f428c539d44dfa,864,1080,4df2d3bec291b86aa76c68f25fc99e94,312,299,279,276,blouses
7fddf18a68bbc2a3a63e1c221f326e4a,800,1423,1d1bd8ea121841ebde65e08d21fc494e,115,250,493,378,longsleeveshirts
7fddf18a68bbc2a3a63e1c221f326e4a,800,1423,8f11eade56c945556e5ce89f08f60b9f,232,513,351,431,skirts
32b43bfd67f0acf81e1b4b72ce0d0e5c,866,1080,46a71f4f28b5e8ad11f1a7f33e8a7bbf,347,349,208,391,coats_jackets
32b43bfd67f0acf81e1b4b72ce0d0e5c,866,1080,a009ce009e665b851433c12c886ead1e,370,345,146,432,dresses
cbd7321ec81176cf400e6a9a6b237ca4,1080,1080,9240fdbcf2b4b3eaf557d84b55317e99,510,228,267,510,dresses
b0ee4756c85e14ff519a2554133f3d5d,1080,1080,1e101904c523f232a66b8ef818e0b01c,191,257,193,406,longsleeveshirts
e051f3ed27acd89a116968d9ae75a8f6,864,1080,1a0b93e67e2a0e6aa37d254c8a2795dc,217,275,251,328,sweaters
e051f3ed27acd89a116968d9ae75a8f6,864,1080,c4a8cea70df54df2b9a36e2eb13581a2,221,258,267,423,dresses
c6381a9e5b5bb29efa9fab48f88237fc,2448,3264,9218ad4e4c97b59001aba62b00c77a5b,971,1403,520,694,coats_jackets
c6381a9e5b5bb29efa9fab48f88237fc,2448,3264,bc219d5d9e33b3267f2f65f207fa20e4,943,1455,532,938,dresses
1b89034973100ff778703b958ba2c8d4,1632,2448,7ebd28ffca6753a59dc35aa97af9a294,355,1177,811,855,skirts
d15b613aa49f3ecf54ce44cb7923aa48,2448,3264,1e99abb4352c3ef100ce2a42e5d856e4,806,1649,778,1216,leggings
d15b613aa49f3ecf54ce44cb7923aa48,2448,3264,1a0398920fc921e400efbcc984ac5ca6,506,600,1599,1476,sweaters
03e13d15db13e58e831a1bc5e3cbeb93,800,800,3ce18658748af097967222954dd183ab,317,418,152,252,jeans
6433dea3abeb482cad17a135f6fb8538,865,1080,a65df5c76ae508b56c36043fb566a5a5,382,309,203,392,rompers
f80ca090dc4c099577f55ca730ffd6c5,1080,1080,36e82d7b72023891cc28ad11e64184ee,325,200,285,328,tees
8df28a1cc940f339fedf73e3a797be0b,1080,1074,662367f16c3b48e2a3580d31c73e241f,207,413,688,368,jeans
8df28a1cc940f339fedf73e3a797be0b,1080,1074,1a50bf84fe0984dde8cf723cd9f43a3f,592,68,385,505,buttondowns
8df28a1cc940f339fedf73e3a797be0b,1080,1074,1ae053ac3e409204c5de2270205a22dc,573,56,472,504,coats_jackets
687c9bd88c73a2f2f217f7a43ef2ec1a,1080,1080,8319cc51bb42182c15ad3dfac7254a3e,409,258,256,449,dresses
da7239fdfcbb7116209dc78b9fc0abad,800,1067,6d8af820363a9e1dbc9ab1e44897e6e5,406,233,213,424,dresses
67dbb743305446f86d8fc9475ea6aa33,960,1280,4b1f86db5b67e5cccf2a01bc7b84e69e,223,518,207,279,sweaters
62a203c0059ebf3de15b1e442fe90b7a,800,1420,363970f409b0dcb4615dcae314260327,241,382,392,1030,dresses
777266939b29a3f70eae2e3af1f0dcbd,1520,2688,c22ee598fecd8fef9416527c61c651ea,260,605,753,1983,dresses
7e4fd56c139b76f16f00a1b6a8a6ba91,800,1423,5b7c19cb247c828273c43c21ac27d699,268,271,253,649,dresses
441f9190d6c15ca7e5280aa6b8ad04ff,2322,4128,c27937c8de562caf4f996b2ad71aac93,631,1010,969,982,sweaters
ec756778b212fb25d07d451d216b969c,4000,6016,48d33120eb8e8813226623bc9de58f0f,1696,896,1403,1461,tees
ec756778b212fb25d07d451d216b969c,4000,6016,e0a210795fde24d26bc6b6c3016102e1,1638,849,1109,2571,overalls
850c02c5da793a3ddcc9ec057be28ef4,1074,1080,16607ecd75cfbb01834ba000a066ac30,403,180,332,455,buttondowns
850c02c5da793a3ddcc9ec057be28ef4,1074,1080,7df73a4ce1df715989f40d69de7ab761,483,524,190,266,jeans
850c02c5da793a3ddcc9ec057be28ef4,1074,1080,8893ae50157fdeb940472ba7772b68ac,326,535,192,358,sweaters
8bdb3e479197c5c453f3b9fcb1d6d14a,2448,2448,bb83bf5bb0a2eeb7638895d1cbd58558,849,622,750,1016,dresses
0dbc639fa4d7532a6a3f164919c17243,1791,2619,a2ae98dd4911d11f3d2b067ffcbfee9a,280,526,973,1139,dresses
edb44b3df71622a68bf695cb251f8134,810,1080,de19a200785dc6f7074d68fdf3772c28,330,473,210,444,jeans
edb44b3df71622a68bf695cb251f8134,810,1080,08a0a72b15eec1f896c6923db218284d,290,236,324,349,longsleeveshirts
b327dd65efb99bd63e322c0df5fd7d6e,2304,3072,b71ff0479a56bda87716d29cdc3fcd99,1139,1154,589,401,sweaters
95ea61d5b6d488ed8ccf81d91d693523,3648,5472,3229b7cb8419cbf5974d79b722948fd2,653,769,2429,2155,coats_jackets
27b5589bb9914c9eb256bd7a09e18611,2448,3264,eec7027e8a7718058a790e06af19fbc6,865,1452,615,1319,dresses
6022a5b569c32c195c81f6c3a87ba74e,810,1080,41d104e267f8996f40bc5d90d393ab6c,198,246,335,271,sweaters
6022a5b569c32c195c81f6c3a87ba74e,810,1080,22cd22afe5230b1f03070f8021a0994c,311,485,166,390,pants
62adc44e16017f71c5abfd9c6fe66782,1763,2489,c70a40ada445b0534a729712057b3778,557,1197,607,521,skirts
1114f922acc2a96ddaf159175696c430,1000,1500,748673d8afa11aa95d1d8898d1da534c,203,421,489,864,coats_jackets
a91e2f5915605cca58ec74cfeab253c6,1875,2344,159e9293d471a9d70f33e65c5d600708,776,920,529,803,pants
0d8802bb8eb59d3a37c1e9e653f51a9a,2848,4272,9960fb1925fdc127b69f0440f5227bf5,1178,1438,856,2533,skirts
0d8802bb8eb59d3a37c1e9e653f51a9a,2848,4272,264e02658316b82ae82dea5eac99d773,894,614,1285,1596,suitcoats_blazers
0d8802bb8eb59d3a37c1e9e653f51a9a,2848,4272,2ec12d071081a8c1eda00fe93008b8ab,1314,587,501,890,buttondowns
b03fd32639a5b845a00ea9923481703f,2100,3000,6942b4c360745b749947ab8f753914cd,921,841,312,541,buttondowns
b03fd32639a5b845a00ea9923481703f,2100,3000,f83b2ebdd6df8e0dafcda3691647651a,806,879,507,729,coats_jackets
065cfa4db00d4d340013ebcf79526b26,2448,3264,ee0f6e6ef21545915c7a83d21bc63fb0,1027,695,302,981,henleys
065cfa4db00d4d340013ebcf79526b26,2448,3264,cd6f5a234242ca23796715dab42fa9d9,978,1429,626,1373,jeans
1fd588f65f54fcd4c1ccd5b5a4976ee0,2100,3000,5be99bf3d60e10c3bf9117467ac836de,609,509,861,2298,dresses
a69915aa496b50cc9ef9b26ae27bec7f,1279,1952,b21907bcf28e34f57d3b83525e343c54,48,443,1183,1272,sweaters
a69915aa496b50cc9ef9b26ae27bec7f,1279,1952,03c9fb2b37f46daa9fc6cef024776422,311,512,533,914,longsleeveshirts
a69915aa496b50cc9ef9b26ae27bec7f,1279,1952,bc042e6fe1a9adced8d0666844c5a2aa,297,1266,614,685,pants
c8b157dcc8e81cd02d94c0c2cfebe45c,1606,2992,ecd7fe775df61390cb5876220fd12bb1,86,657,1502,1645,dresses
a93ddf2ed7a389a1e84ffb501ace9099,1080,1620,a682c6a443a892612e2fe99d0ca392ad,485,412,195,345,tanks_camis
a93ddf2ed7a389a1e84ffb501ace9099,1080,1620,10a641434eed6dc9379677a850d8d224,453,722,257,712,pants
a93ddf2ed7a389a1e84ffb501ace9099,1080,1620,a5ed232623fc601227c232cebb18112a,485,619,529,733,coats_jackets
7ab9dace8dbdef3be2f8600b817376fa,1080,1080,69487d5eb78af04e30c02fe8129b661b,0,0,914,1015,dresses
f66389838c78e36f1f322fedfed77995,1017,1536,8cde9820f72f91a3bda3c561bcf335f6,157,264,639,414,sweaters
f66389838c78e36f1f322fedfed77995,1017,1536,527d6c2f4abad3fe3687ba9c1738e753,298,269,447,880,dresses
9930d9e1661789867289708d7d8007a7,865,1080,e18b11f38739191c7455ae044157bd59,250,76,325,463,longsleeveshirts
adab2466ef14feb7fcbd0866383e957e,1079,1080,dcc7313f8bc2ff11d19ea86dd08d3815,307,175,455,546,coats_jackets
5dea9ac266b0a541c6e1321a99409e25,1080,1920,03859bcb9bb7d4afbe2bd1385f81c7a7,198,53,504,517,sweaters
5dea9ac266b0a541c6e1321a99409e25,1080,1920,7c537a702a959150e85ad1fc829fbc93,398,382,476,709,leggings
f6d501c58b6b5255c4a0c9c472dfe26d,4000,3000,8c1da669dc90cee4cb71f3c8e4f91877,1298,720,1013,1335,dresses
f3f25cea8a7c8847c1c4f2b275192ebb,3096,4128,9c67dde07d7c67181355510c31bc0527,1161,941,1080,874,buttondowns
e37fbb8d8591d860aaef96d5df9d7327,1080,1071,a9338b6b5f7fbf8b72958334aa483d3a,303,0,389,377,longsleeveshirts
e622803e78bb251a96dd7c2fb430fd5d,2448,3264,d6f3a0bd20840bec73cd4a47c076cc27,622,1008,858,1527,dresses
46ff17149c1e32d3322a3265957a623f,3264,2448,ed0c86ab14bfa76f5505cd9395d20e34,429,529,815,1538,dresses
458817aa4fd5e70166a643bd494ade87,800,1182,2eedf016e86592ad64bf07bbfee720d0,205,280,325,804,dresses
41d5e034364846d4737e90b11729b94d,800,1067,95e89dd74e2a976be73046227e53b432,316,273,196,426,dresses
fed7bc07d4f08a5d239b4972be711c90,1736,3240,a57ccbe1d16f5df0026800c954c91b83,365,610,982,1030,sweaters
d8f4c8363e2b686ee5dcdf59b2e67983,960,960,9e4c0e063954992f98a53dfcd5d21ce6,0,0,610,671,blouses
d8f4c8363e2b686ee5dcdf59b2e67983,960,960,808586973978af37dcb864dd7d644314,376,336,427,478,pants
9747ca91151414dae971b6115061b4f3,800,1420,000436d6eddaff6caf1b22aa890835b1,204,319,293,604,dresses
d1bf559c785309b343cc474bef7b07f7,879,1080,56388f83218d153061d31fc90399b055,344,209,317,310,coats_jackets
d1bf559c785309b343cc474bef7b07f7,879,1080,404a24710050b796d992d64e75e13096,447,483,173,405,jeans
1eb8ef2cc35364ea37ca1e7b6ff0180f,1079,1080,98e330ad5080c0d3a0fece6c6b977ab0,336,668,519,408,shorts
cf35da919b9292eb9a52e43723938067,2499,2499,ad332470ef97c2bbb9ecd4f010cc0e37,854,492,628,627,sweaters
cf35da919b9292eb9a52e43723938067,2499,2499,8e106777193e5a8fb699c3ead99b2447,1006,539,356,575,tanks_camis
9bdb2ab31004a26aaaa1045d20c3bf18,933,1080,31effb7d1fab11ea0c6d9e58454df014,256,264,351,716,dresses
9f8262e9616055a1ba9360bfebea776d,800,1067,4efc332765a6113a1afcb4dd2819c970,283,268,205,580,dresses
8545c317d9620ab28fd2a201f38fde0f,4000,3000,1163958c387be2b68c12314a68e6e326,1900,578,514,564,tees
8545c317d9620ab28fd2a201f38fde0f,4000,3000,a162790c8215c8b5569e1c3ea35ff8f5,1878,1102,493,901,skirts
a948915cdcbf579f344c45567092ac0c,1080,1080,c9fb2fc50e81ecc1941459a1be458eed,501,301,315,723,dresses
1957614dc5de6268d07f8b54812d5ae2,1080,1080,0de4611c579af08c722940ca11b8cb9b,658,581,286,303,jeans
750352022c40a7b75378b24c7c35a0f6,1629,2046,eb8160ab6cb2d722e18e519f4575442f,259,45,542,1157,dresses
772ab149819b71a2db216d9bfcdc1cf4,800,1420,10a061107281c0a4bd0fc62cfb9986a9,280,117,263,470,tees
772ab149819b71a2db216d9bfcdc1cf4,800,1420,f77aea79412d74c1bbc2a7da6e529f3f,191,60,428,599,coats_jackets
772ab149819b71a2db216d9bfcdc1cf4,800,1420,1cec2b745b63321860ed7552423a19b0,211,431,325,839,pants
382e7da823d278280159d588e3600057,800,1423,ab3f0643add9ac41f0aa705946b24f0c,0,494,758,928,dresses
e266d4d265a06c8968afc0fe62b0450c,890,1080,81babe45220a3a36a644c7d5b7fe6a99,309,190,277,278,tees
e266d4d265a06c8968afc0fe62b0450c,890,1080,ca02e5fa09e64c20ceea73202b4b1cde,219,418,325,529,jeans
75caa0789c9d74f06c5f9e1d6d082fd5,800,1423,c0eb9c182084695d496bccf0909b4222,144,0,655,915,dresses
1e6c42c7a03b51555dcd0ef39e41437b,1080,1080,54b9db5879cf1410355453b2ffbeaa71,533,126,335,567,tunics
6a4a00874216ac0089d8a5794b43132f,1080,1080,bf4c0123f943e43335661803ee37d4c4,382,218,274,279,blouses
25a3b7b9cda17fe2436becb1057b1604,1060,1080,b6de5c12681c4c10cf7da42061ac5979,399,66,542,723,coats_jackets
