image_hash,width,height,box_hash,x,y,w,h,category
c0eb17b824ffb73f2e5a517097e83b4d,1080,1350,847d9784e3e435ddb8a766ee470dec10,466,463,582,580,suitcoats_blazers
c0eb17b824ffb73f2e5a517097e83b4d,1080,1350,ccce74a63e7b5a7ba894f74943578523,71,305,569,1025,suitcoats_blazers
c0eb17b824ffb73f2e5a517097e83b4d,1080,1350,ca98407f3f55df7f333101ead0e1bf83,456,953,423,397,jeans
bcae01a6aac40709a9c4d99fb800a89f,1080,1080,61de85063a9470b46b38b84cacab497e,201,515,552,565,longsleeveshirts
66e15690366b8da731d26fd8b401763f,1080,1080,83a86a3ceda8c9e8b63a7a57caf45fd6,741,448,81,367,sweaters
66e15690366b8da731d26fd8b401763f,1080,1080,9deeb76fc95aea09d321073259bec0cd,619,420,377,520,suitcoats_blazers
66e15690366b8da731d26fd8b401763f,1080,1080,a635c231ef8ae7d175b49458d8cb92eb,168,285,170,298,suitcoats_blazers
66e15690366b8da731d26fd8b401763f,1080,1080,b4ed50f1ffdc502ce233b2cf8757e4ca,180,535,122,328,pants
c0a134df528dc7522fd108966f44e90d,1080,1350,0012f92a488a554aff29cde99437bb5e,316,205,404,417,hoodies
c0a134df528dc7522fd108966f44e90d,1080,1350,444c46f111930841f187fa0e796439c2,390,568,311,569,jeans
cc2183e167f6864acdb96a4910b7ee2f,1080,1080,98dca3dd30a2954a099020f1790dfe2c,146,260,782,459,coats_jackets
b2f2f5284cfc24bef19337f450f7226f,1080,1080,3d70738144124c36a72cea019bcb742f,673,172,332,296,longsleeveshirts
b2f2f5284cfc24bef19337f450f7226f,1080,1080,0eb106782717a34477f60eff447569a0,678,419,257,434,pants
529e0c935534c735eed3e4b5bd02457a,1080,1349,a7207c58a300aead852ef68d6a8fac0d,491,365,530,761,henleys
499c7175186b97f8cdb0c51cb58bfe4a,1080,1350,7d22b053651a477c823b48cee3d1b082,346,418,561,451,buttondowns
499c7175186b97f8cdb0c51cb58bfe4a,1080,1350,b818310ce69297439f74e64ea96f6a96,779,712,301,638,suitcoats_blazers
499c7175186b97f8cdb0c51cb58bfe4a,1080,1350,9cf77c735c0c9fb66bd28c4d0d3949e7,403,792,468,558,pants
a017e5162576453c0b1cf2d1c61eef87,1080,1080,af0462490b8d987afaeae916372c24b8,0,548,578,532,tees
a017e5162576453c0b1cf2d1c61eef87,1080,1080,3feeff8984dc0b8062f745045815849d,498,501,582,579,coats_jackets
b3f20844e8cd9bbf0a341aa0ecbbf76f,1080,1080,ceea0cbb0e99c86c8cbb3aa9dcb2359e,47,267,506,813,hoodies
b3f20844e8cd9bbf0a341aa0ecbbf76f,1080,1080,816da63d81140a27bc7fcf17af0c0ea4,538,446,505,612,longsleeveshirts
b9151282f57b4e4852e6cea2be249c32,1080,1347,06a759a37826d5913cde290348e4ab85,262,271,818,1076,coats_jackets
af37ffd940c1af790dce56bfa94d7593,1080,1080,f796ca1faf93494840ae63bac53692b5,0,458,728,492,suitcoats_blazers
af37ffd940c1af790dce56bfa94d7593,1080,1080,78673d06122bc2e45d12ea5e8efb2346,701,478,378,468,suitcoats_blazers
457e78bb95225c09ff7be1bb27b7a30f,1080,1096,a8d88ee0c4a8551e1c9b7fe58616d756,337,187,302,419,buttondowns
457e78bb95225c09ff7be1bb27b7a30f,1080,1096,3c7537c1c7b75a316fd71c4e9b1920ce,503,220,92,353,tees
457e78bb95225c09ff7be1bb27b7a30f,1080,1096,3ef73d0ba793731c4bea2c29559c450f,410,530,296,437,jeans
7464159687d42546a81fbc1171a77c69,1080,1080,a1aa4482bb919f35d7bf8b1b17b55f86,417,319,558,761,suitcoats_blazers
221d166c2edafbcf10fe218bdde3259b,1080,1324,27f656eff5c542167f25fc2c33b84a46,198,260,399,400,coats_jackets
221d166c2edafbcf10fe218bdde3259b,1080,1324,9696992feb806f16bac53d220d597db9,145,552,343,461,pants
0272c0aad12faadddab36714da9e995e,1080,1349,f2012fbe4b31f39860fc201db6ea6d0a,0,450,1080,899,coats_jackets
87b45ee5d3111a5bef13d4c8f7d20095,1080,1349,81c1b594a0f33f31ef8d0b05b661e2d3,258,265,558,782,hoodies
87b45ee5d3111a5bef13d4c8f7d20095,1080,1349,56d25b150cc02aa19724bb102e30bfdb,333,984,418,365,pants
5e77ae8f7679b87e9adba1c7d116cfaa,1080,1080,865299497a7473187ddbe85b224ab659,362,281,110,250,tees
5e77ae8f7679b87e9adba1c7d116cfaa,1080,1080,f76fd3f438eb24e0d5dbd298abfab60a,248,205,349,384,coats_jackets
5e77ae8f7679b87e9adba1c7d116cfaa,1080,1080,1b71b1dce6ad9d92ae99116eb06d4144,214,523,435,410,pants
71e40403dcee01dd6cc014a08d556af2,1080,1350,39d7696729d4400825dd470809f94176,486,730,100,192,vests
71e40403dcee01dd6cc014a08d556af2,1080,1350,e9972e09d8807c73a7de2d368b8f089e,428,696,246,357,coats_jackets
71e40403dcee01dd6cc014a08d556af2,1080,1350,b4914f0ed193e323a5a48f4d79cae3a4,475,915,129,306,jeans
73653847e20b5b748761a05b69289057,1080,1350,ab61f7f71ddfebf25e9dcb12c32c7dae,324,277,170,337,longsleeveshirts
73653847e20b5b748761a05b69289057,1080,1350,d93f038973227d5b7b91c6b9531a338c,174,245,454,693,coats_jackets
73653847e20b5b748761a05b69289057,1080,1350,ab29c6c3135af428e5ca85f7f8ce7275,265,594,279,615,pants
64f5c71293b76322dc7bf795356d7bde,1080,1350,a95a40df23756a736b5a88651e683542,384,291,347,367,tees
64f5c71293b76322dc7bf795356d7bde,1080,1350,25b758bccc29cd762fe70afe54112adb,406,623,283,511,pants
84cd137b41a18e192eaefa3fa93a769c,1080,1247,27a02288547969da27d5f16044d2115a,160,361,288,379,tees
84cd137b41a18e192eaefa3fa93a769c,1080,1247,d659141a9484c47983a9760ee5d07cf7,486,318,465,515,tees
84cd137b41a18e192eaefa3fa93a769c,1080,1247,9ee3cbd0a83407ac2eb3a2f5871780f8,48,710,643,342,jeans
84cd137b41a18e192eaefa3fa93a769c,1080,1247,4250620db9c6a72a995668633068059f,583,805,497,442,jeans
124c70eed27c22bf83ece9ac20526687,1080,1080,7c5a763ba1240848a4679c124a059c9e,54,270,209,427,tanks_camis
124c70eed27c22bf83ece9ac20526687,1080,1080,7400aeeba9096920820c3cbc1ab73f43,301,355,163,213,tanks_camis
124c70eed27c22bf83ece9ac20526687,1080,1080,e53b5f14e8ef058fc7a9c986b127e600,567,550,452,329,longsleeveshirts
124c70eed27c22bf83ece9ac20526687,1080,1080,21eed710259350da93c6c0757f9b9be3,696,229,309,286,boardshorts_swimtrunks
124c70eed27c22bf83ece9ac20526687,1080,1080,39fab1647da0cc8741941b981c308368,297,560,188,176,shorts
124c70eed27c22bf83ece9ac20526687,1080,1080,c085ebb7636c4fb395ced19c0caa1e57,79,672,171,117,shorts
58d991e2d4d06deb2c4204ea22d0eec7,1080,1350,77912f7ebd11061110bd3add347b8456,128,586,904,764,suitcoats_blazers
a847c1fc52675489b6c0b8c53a7ef220,1080,1080,6cab0993511bd7081fffd632a392f316,296,150,296,560,coats_jackets
20df558de9a33280844e6844029f8cca,1080,1348,52adcb0dc33347e780fc2a1108583fbd,495,382,246,294,longsleeveshirts
20df558de9a33280844e6844029f8cca,1080,1348,fd4b7a5bf70873e385d78c865c8c5742,519,659,255,463,jeans
38591159f8045fc5deb3d4c0f5a3110c,1080,1080,7515203f494b3f26521fcc4c39d4a8aa,260,296,341,469,tees
ad7e8b565d9db4bf134fd6cf99ecc80d,1080,1080,3a35d14312daf6acba8a51fe3bcf6cbf,94,565,717,515,buttondowns
090954fce1ada11e3553a0e4277b5383,1080,1341,9f8c717817701b853c26e00e4fc03f47,446,318,383,484,suitcoats_blazers
090954fce1ada11e3553a0e4277b5383,1080,1341,1ada6605e8a59e554d6bdffdfd4bf138,486,679,267,550,pants
090954fce1ada11e3553a0e4277b5383,1080,1341,8b7dd03a400601f29e4bae690208534d,246,193,283,537,dresses
91244d1472121500a90fe46a08987e49,1080,1080,6436f3ce60258ac1b17d834ed690d006,464,26,476,565,coats_jackets
91244d1472121500a90fe46a08987e49,1080,1080,10575cd864591a9bf28e96a9222c1d9c,363,469,542,486,pants
a85f7fbc24d2159736f6f6b2dc807fb3,937,1170,2852f1929c6f7286dae447a36805e98d,181,342,734,828,cardigans
833d90703bfbfa36cafad32817fd482a,1080,1080,76720e41e56f1675af6d4d682d702490,430,503,163,210,buttondowns
833d90703bfbfa36cafad32817fd482a,1080,1080,2e984b51e2744de8ed817df23712cffc,270,510,402,347,suitcoats_blazers
833d90703bfbfa36cafad32817fd482a,1080,1080,ceac4c9556109ff9bbaccf905263bcff,433,709,197,371,pants
65451cd0363ae4e8476bf3559ba65968,1080,1350,2ed39caeb43062a195dddddc46187e7f,376,396,96,278,vests
65451cd0363ae4e8476bf3559ba65968,1080,1350,64eaf0c86e5f3e857d7ec02118507dd1,275,301,272,492,suitcoats_blazers
65451cd0363ae4e8476bf3559ba65968,1080,1350,aeb30f3eb1951e3f383c21fa02a9cbd4,151,246,512,740,coats_jackets
65451cd0363ae4e8476bf3559ba65968,1080,1350,13a86566418d436791120db79f162ded,294,648,292,592,pants
e081f9776f85d694549a8eb8aed871bb,1080,1350,0326cc662d39e0fd09149374086dae87,33,325,863,1025,coats_jackets
4db80bb8035d6cf1caecd7cb953d8d5a,1080,1080,5ba29abede4122bc9eb029756dd02281,910,472,98,114,longsleeveshirts
9f6223480ad4d93690b958479671b4f8,1080,1350,e5b0161e86315e6d9f9482bb46a627dd,141,251,327,419,longsleeveshirts
9f6223480ad4d93690b958479671b4f8,1080,1350,bc49c3620d8127ea5c88cbde03e755b8,162,646,306,521,pants
a7afa7a2a4885e0d3e9294c586f745c0,1080,1349,61d215519d7289e3231d967af42089ca,111,282,461,573,suitcoats_blazers
a7afa7a2a4885e0d3e9294c586f745c0,1080,1349,4dbda68b3f2d6f82d796e1af92713d74,682,282,398,585,suitcoats_blazers
